"Date(UTC)","type","Amount","Asset","Symbol","Transaction ID"
"2024-01-07 02:39:42","REALIZED_PNL","0.36680000","USDT","BTCUSDT","900314449324830"
"2024-01-07 02:39:42","COMMISSION","-6.09620640","USDT","BTCUSDT","900314449324831"
"2024-01-07 02:39:42","REALIZED_PNL","50.98520000","USDT","BTCUSDT","900314449324831"
"2024-01-07 02:39:42","COMMISSION","-0.04385760","USDT","BTCUSDT","900314449324830"
"2024-01-08 08:41:52","COMMISSION","-1.05431760","USDT","BTCUSDT","900304452745999"
"2024-01-08 08:41:52","COMMISSION","-5.51320245","USDT","BTCUSDT","900304452745998"
"2024-01-08 09:32:16","REALIZED_PNL","40.57430000","USDT","BTCUSDT","900314452803990"
"2024-01-08 09:32:16","COMMISSION","-6.54723290","USDT","BTCUSDT","900314452803990"
"2024-01-09 09:18:53","COMMISSION","-2.73408262","USDT","BTCUSDT","900314458285605"
"2024-01-09 12:49:53","COMMISSION","-6.85803125","USDT","BTCUSDT","900304458716729"
"2024-01-09 12:49:53","REALIZED_PNL","45.64940000","USDT","BTCUSDT","900304458716729"
"2024-01-10 08:46:31","COMMISSION","-2.87910000","USDT","BTCUSDT","900304464072694"
"2024-01-10 08:55:45","REALIZED_PNL","0.82360000","USDT","BTCUSDT","900314464113284"
"2024-01-10 08:55:45","COMMISSION","-7.07436365","USDT","BTCUSDT","900314464113285"
"2024-01-10 08:55:45","COMMISSION","-0.09098820","USDT","BTCUSDT","900314464113284"
"2024-01-10 08:55:45","REALIZED_PNL","63.97270000","USDT","BTCUSDT","900314464113285"
"2024-01-11 08:41:24","COMMISSION","-3.09540000","USDT","BTCUSDT","900314472342034"
"2024-01-11 10:20:21","COMMISSION","-0.18566600","USDT","BTCUSDT","900304472544727"
"2024-01-11 10:20:21","REALIZED_PNL","1.73200000","USDT","BTCUSDT","900304472544727"
"2024-01-11 10:20:21","REALIZED_PNL","57.34600000","USDT","BTCUSDT","900304472544728"
"2024-01-11 10:20:21","COMMISSION","-0.06962475","USDT","BTCUSDT","900304472544726"
"2024-01-11 10:20:21","COMMISSION","-6.15017300","USDT","BTCUSDT","900304472544728"
"2024-01-11 10:20:21","REALIZED_PNL","0.64950000","USDT","BTCUSDT","900304472544726"
"2024-01-11 10:20:21","REALIZED_PNL","12.78530000","USDT","BTCUSDT","900304472544725"
"2024-01-11 10:20:21","COMMISSION","-1.36929265","USDT","BTCUSDT","900304472544725"
"2024-01-12 08:54:55","COMMISSION","-3.34705000","USDT","BTCUSDT","900314480369683"
"2024-01-12 10:52:38","REALIZED_PNL","76.39450000","USDT","BTCUSDT","900304480739789"
"2024-01-12 10:52:38","COMMISSION","-8.40582225","USDT","BTCUSDT","900304480739789"
"2024-01-12 23:16:42","COMMISSION","-3.60244080","USDT","BTCUSDT","900314486290367"
"2024-01-13 00:00:00","FUNDING_FEE","-1.79713800","USDT","BTCUSDT","7983404684902320550"
"2024-01-13 05:47:03","COMMISSION","-0.06464309","USDT","BTCUSDT","900304487364982"
"2024-01-13 05:47:03","COMMISSION","-0.32325000","USDT","BTCUSDT","900304487364980"
"2024-01-13 05:47:03","REALIZED_PNL","3.20700000","USDT","BTCUSDT","900304487364980"
"2024-01-13 05:47:03","COMMISSION","-3.31833810","USDT","BTCUSDT","900304487364983"
"2024-01-13 05:47:03","REALIZED_PNL","2.13800000","USDT","BTCUSDT","900304487364979"
"2024-01-13 05:47:03","COMMISSION","-5.12835260","USDT","BTCUSDT","900304487364981"
"2024-01-13 05:47:03","REALIZED_PNL","49.78960000","USDT","BTCUSDT","900304487364981"
"2024-01-13 05:47:03","COMMISSION","-0.21550000","USDT","BTCUSDT","900304487364979"
"2024-01-13 05:47:03","REALIZED_PNL","0.62760000","USDT","BTCUSDT","900304487364982"
"2024-01-13 05:47:03","REALIZED_PNL","32.20140000","USDT","BTCUSDT","900304487364983"
"2024-01-14 03:31:59","COMMISSION","-3.89424000","USDT","BTCUSDT","900314490005343"
"2024-01-14 06:46:36","REALIZED_PNL","91.10980000","USDT","BTCUSDT","900304490257424"
"2024-01-14 06:46:36","COMMISSION","-0.34332720","USDT","BTCUSDT","900304490257420"
"2024-01-14 06:46:36","COMMISSION","-0.12874770","USDT","BTCUSDT","900304490257421"
"2024-01-14 06:46:36","REALIZED_PNL","1.29540000","USDT","BTCUSDT","900304490257422"
"2024-01-14 06:46:36","COMMISSION","-0.12874770","USDT","BTCUSDT","900304490257422"
"2024-01-14 06:46:36","REALIZED_PNL","1.29540000","USDT","BTCUSDT","900304490257423"
"2024-01-14 06:46:36","REALIZED_PNL","3.45440000","USDT","BTCUSDT","900304490257420"
"2024-01-14 06:46:36","COMMISSION","-9.05525490","USDT","BTCUSDT","900304490257424"
"2024-01-14 06:46:36","COMMISSION","-0.12874770","USDT","BTCUSDT","900304490257423"
"2024-01-14 06:46:36","REALIZED_PNL","1.29540000","USDT","BTCUSDT","900304490257421"
"2024-01-15 08:54:57","COMMISSION","-4.23583999","USDT","BTCUSDT","900304493322527"
"2024-01-15 11:01:45","COMMISSION","-7.72226235","USDT","BTCUSDT","900314493506128"
"2024-01-15 11:01:45","REALIZED_PNL","20.36230000","USDT","BTCUSDT","900314493506129"
"2024-01-15 11:01:45","REALIZED_PNL","55.57530000","USDT","BTCUSDT","900314493506128"
"2024-01-15 11:01:45","COMMISSION","-2.82936885","USDT","BTCUSDT","900314493506129"
"2024-01-16 08:55:05","COMMISSION","-0.03440000","USDT","BTCUSDT","900304496445836"
"2024-01-16 08:55:05","COMMISSION","-0.36980000","USDT","BTCUSDT","900304496445835"
"2024-01-16 08:55:05","COMMISSION","-0.04300000","USDT","BTCUSDT","900304496445829"
"2024-01-16 08:55:05","COMMISSION","-0.05160000","USDT","BTCUSDT","900304496445833"
"2024-01-16 08:55:06","COMMISSION","-1.19540000","USDT","BTCUSDT","900304496445843"
"2024-01-16 08:55:06","COMMISSION","-0.03440000","USDT","BTCUSDT","900304496445848"
"2024-01-16 08:55:06","COMMISSION","-0.34400000","USDT","BTCUSDT","900304496445841"
"2024-01-16 08:55:06","COMMISSION","-0.07740000","USDT","BTCUSDT","900304496445844"
"2024-01-16 08:55:06","COMMISSION","-0.46440000","USDT","BTCUSDT","900304496445845"
"2024-01-16 08:55:06","COMMISSION","-0.15480000","USDT","BTCUSDT","900304496445850"
"2024-01-16 08:55:06","COMMISSION","-0.98040000","USDT","BTCUSDT","900304496445842"
"2024-01-16 08:55:06","COMMISSION","-0.03440000","USDT","BTCUSDT","900304496445839"
"2024-01-16 08:55:06","COMMISSION","-0.69660000","USDT","BTCUSDT","900304496445849"
"2024-01-16 10:31:41","REALIZED_PNL","74.97190000","USDT","BTCUSDT","900314496658422"
"2024-01-16 10:31:41","COMMISSION","-11.16401405","USDT","BTCUSDT","900314496658422"
"2024-01-17 09:03:29","COMMISSION","-0.10248000","USDT","BTCUSDT","900314500085662"
"2024-01-17 09:03:29","COMMISSION","-1.57990000","USDT","BTCUSDT","900314500085659"
"2024-01-17 09:03:29","COMMISSION","-0.02562000","USDT","BTCUSDT","900314500085660"
"2024-01-17 09:03:32","COMMISSION","-0.04270000","USDT","BTCUSDT","900314500085664"
"2024-01-17 09:03:32","COMMISSION","-0.04270000","USDT","BTCUSDT","900314500085665"
"2024-01-17 09:03:32","COMMISSION","-0.58072000","USDT","BTCUSDT","900314500085666"
"2024-01-17 09:03:33","COMMISSION","-0.08540000","USDT","BTCUSDT","900314500085667"
"2024-01-17 09:03:33","COMMISSION","-0.27328000","USDT","BTCUSDT","900314500085669"
"2024-01-17 09:03:34","COMMISSION","-0.65758000","USDT","BTCUSDT","900314500085670"
"2024-01-17 09:03:35","COMMISSION","-1.18706000","USDT","BTCUSDT","900314500085675"
"2024-01-17 09:03:35","COMMISSION","-0.08540000","USDT","BTCUSDT","900314500085673"
"2024-01-17 09:03:35","COMMISSION","-0.05124000","USDT","BTCUSDT","900314500085674"
"2024-01-17 10:42:22","REALIZED_PNL","4.05440000","USDT","BTCUSDT","900304500233005"
"2024-01-17 10:42:22","REALIZED_PNL","3.47520000","USDT","BTCUSDT","900304500233009"
"2024-01-17 10:42:22","COMMISSION","-0.64267200","USDT","BTCUSDT","900304500233010"
"2024-01-17 10:42:22","REALIZED_PNL","4.34400000","USDT","BTCUSDT","900304500233010"
"2024-01-17 10:42:22","COMMISSION","-0.51413760","USDT","BTCUSDT","900304500233009"
"2024-01-17 10:42:22","REALIZED_PNL","1.88240000","USDT","BTCUSDT","900304500233011"
"2024-01-17 10:42:22","REALIZED_PNL","2.02720000","USDT","BTCUSDT","900304500233004"
"2024-01-17 10:42:22","COMMISSION","-0.59982720","USDT","BTCUSDT","900304500233007"
"2024-01-17 10:42:22","COMMISSION","-0.27849120","USDT","BTCUSDT","900304500233011"
"2024-01-17 10:42:22","REALIZED_PNL","50.68000000","USDT","BTCUSDT","900304500233008"
"2024-01-17 10:42:22","COMMISSION","-0.29991360","USDT","BTCUSDT","900304500233004"
"2024-01-17 10:42:22","COMMISSION","-0.53556000","USDT","BTCUSDT","900304500233006"
"2024-01-17 10:42:22","REALIZED_PNL","4.05440000","USDT","BTCUSDT","900304500233007"
"2024-01-17 10:42:22","REALIZED_PNL","3.62000000","USDT","BTCUSDT","900304500233006"
"2024-01-17 10:42:22","COMMISSION","-0.59982720","USDT","BTCUSDT","900304500233005"
"2024-01-17 10:42:22","COMMISSION","-7.49784000","USDT","BTCUSDT","900304500233008"
"2024-01-17 10:42:22","REALIZED_PNL","5.79200000","USDT","BTCUSDT","900304500233003"
"2024-01-17 10:42:22","COMMISSION","-0.85689600","USDT","BTCUSDT","900304500233003"
"2024-01-18 08:16:19","COMMISSION","-0.08572000","USDT","BTCUSDT","900304502777019"
"2024-01-18 08:16:19","COMMISSION","-0.09429200","USDT","BTCUSDT","900304502777021"
"2024-01-18 08:16:20","COMMISSION","-0.11143600","USDT","BTCUSDT","900304502777022"
"2024-01-18 08:16:21","COMMISSION","-0.30859199","USDT","BTCUSDT","900304502777025"
"2024-01-18 08:16:21","COMMISSION","-0.07714799","USDT","BTCUSDT","900304502777024"
"2024-01-18 08:16:22","COMMISSION","-0.06000400","USDT","BTCUSDT","900304502777026"
"2024-01-18 08:16:28","COMMISSION","-0.07714799","USDT","BTCUSDT","900304502777035"
"2024-01-18 08:16:30","COMMISSION","-0.02571600","USDT","BTCUSDT","900304502777061"
"2024-01-18 08:18:44","COMMISSION","-1.72297200","USDT","BTCUSDT","900304502779309"
"2024-01-18 08:18:44","COMMISSION","-2.40873200","USDT","BTCUSDT","900304502779310"
"2024-01-18 10:02:51","REALIZED_PNL","87.00000000","USDT","BTCUSDT","900314502933044"
"2024-01-18 10:02:51","COMMISSION","-12.38590000","USDT","BTCUSDT","900314502933044"
"2024-01-19 08:37:41","COMMISSION","-0.02472210","USDT","BTCUSDT","900304507644084"
"2024-01-19 08:37:41","COMMISSION","-0.02472210","USDT","BTCUSDT","900304507644082"
"2024-01-19 08:37:41","COMMISSION","-0.08240699","USDT","BTCUSDT","900304507644083"
"2024-01-19 08:37:41","COMMISSION","-0.63453390","USDT","BTCUSDT","900304507644081"
"2024-01-19 08:37:42","COMMISSION","-0.09064770","USDT","BTCUSDT","900304507644086"
"2024-01-19 08:37:43","COMMISSION","-0.04120349","USDT","BTCUSDT","900304507644090"
"2024-01-19 08:37:43","COMMISSION","-0.09064770","USDT","BTCUSDT","900304507644089"
"2024-01-19 08:37:43","COMMISSION","-0.03296280","USDT","BTCUSDT","900304507644087"
"2024-01-19 08:37:43","COMMISSION","-0.02472210","USDT","BTCUSDT","900304507644088"
"2024-01-19 08:37:44","COMMISSION","-0.00824070","USDT","BTCUSDT","900304507644092"
"2024-01-19 08:37:44","COMMISSION","-0.20601750","USDT","BTCUSDT","900304507644093"
"2024-01-19 08:37:45","COMMISSION","-0.02472210","USDT","BTCUSDT","900304507644096"
"2024-01-19 08:37:45","COMMISSION","-0.23073960","USDT","BTCUSDT","900304507644095"
"2024-01-19 08:37:45","COMMISSION","-0.08240699","USDT","BTCUSDT","900304507644097"
"2024-01-19 08:37:46","COMMISSION","-0.45323850","USDT","BTCUSDT","900304507644101"
"2024-01-19 08:37:46","COMMISSION","-0.02472210","USDT","BTCUSDT","900304507644100"
"2024-01-19 08:37:46","COMMISSION","-0.48620130","USDT","BTCUSDT","900304507644098"
"2024-01-19 08:37:47","COMMISSION","-0.03296280","USDT","BTCUSDT","900304507644106"
"2024-01-19 08:37:47","COMMISSION","-0.04120349","USDT","BTCUSDT","900304507644102"
"2024-01-19 08:37:47","COMMISSION","-0.08240699","USDT","BTCUSDT","900304507644103"
"2024-01-19 08:37:48","COMMISSION","-0.08240699","USDT","BTCUSDT","900304507644107"
"2024-01-19 08:37:49","COMMISSION","-2.44748790","USDT","BTCUSDT","900304507644108"
"2024-01-19 14:32:39","COMMISSION","-13.06044285","USDT","BTCUSDT","900314508336726"
"2024-01-19 14:32:39","REALIZED_PNL","125.74380000","USDT","BTCUSDT","900314508336726"
"2024-01-20 01:11:42","COMMISSION","-0.22464000","USDT","BTCUSDT","900304511197634"
"2024-01-20 01:11:42","COMMISSION","-0.24960000","USDT","BTCUSDT","900304511197633"
"2024-01-20 01:11:42","COMMISSION","-5.20831999","USDT","BTCUSDT","900304511197632"
"2024-01-20 08:00:00","FUNDING_FEE","2.84474173","USDT","BTCUSDT","8009979829397674350"
"2024-01-20 16:00:00","FUNDING_FEE","2.83911393","USDT","BTCUSDT","8011187753801400510"
"2024-01-21 00:00:00","FUNDING_FEE","2.84769436","USDT","BTCUSDT","8012395712975916670"
"2024-01-21 08:00:00","FUNDING_FEE","2.84457101","USDT","BTCUSDT","8013603672192375500"
"2024-01-21 09:33:00","REALIZED_PNL","-68.30000000","USDT","BTCUSDT","900314512715808"
"2024-01-21 09:33:00","COMMISSION","-5.69622000","USDT","BTCUSDT","900314512715808"
"2024-01-22 08:36:05","COMMISSION","-0.18413910","USDT","BTCUSDT","900314514689213"
"2024-01-22 08:36:05","COMMISSION","-0.65471680","USDT","BTCUSDT","900314514689215"
"2024-01-22 08:36:05","COMMISSION","-0.36827820","USDT","BTCUSDT","900314514689216"
"2024-01-22 08:36:05","COMMISSION","-12.21456030","USDT","BTCUSDT","900314514689212"
"2024-01-22 08:36:05","COMMISSION","-0.06137970","USDT","BTCUSDT","900314514689214"
"2024-01-22 16:00:00","FUNDING_FEE","-2.68655212","USDT","BTCUSDT","8018435511029517960"
"2024-01-22 18:49:25","COMMISSION","-13.19146660","USDT","BTCUSDT","900304516980800"
"2024-01-22 18:49:25","REALIZED_PNL","-583.21500000","USDT","BTCUSDT","900304516980800"
"2024-01-23 08:38:30","COMMISSION","-2.95460000","USDT","BTCUSDT","900314519629038"
"2024-01-23 09:59:48","COMMISSION","-7.29339270","USDT","BTCUSDT","900304520327938"
"2024-01-23 09:59:48","REALIZED_PNL","-186.21460000","USDT","BTCUSDT","900304520327938"
"2024-01-23 10:00:02","COMMISSION","-0.31164480","USDT","BTCUSDT","900314520329223"
"2024-01-23 10:00:02","COMMISSION","-10.71279000","USDT","BTCUSDT","900314520329222"
"2024-01-23 10:00:02","COMMISSION","-2.55159180","USDT","BTCUSDT","900314520329221"
"2024-01-23 16:00:00","FUNDING_FEE","-2.73257297","USDT","BTCUSDT","8022059390482437260"
"2024-01-24 00:00:00","FUNDING_FEE","-2.78046742","USDT","BTCUSDT","8023267354186793540"
"2024-01-24 00:46:17","COMMISSION","-13.93776960","USDT","BTCUSDT","900304523796068"
"2024-01-24 00:46:17","REALIZED_PNL","723.48600000","USDT","BTCUSDT","900304523796068"
"2024-01-24 09:04:16","COMMISSION","-4.68000000","USDT","BTCUSDT","900304524855682"
"2024-01-24 14:20:17","REALIZED_PNL","2.29790000","USDT","BTCUSDT","900314525747640"
"2024-01-24 14:20:17","COMMISSION","-0.43770210","USDT","BTCUSDT","900314525747637"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747635"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747633"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747634"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747636"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747632"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747641"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747632"
"2024-01-24 14:20:17","COMMISSION","-0.21885105","USDT","BTCUSDT","900314525747640"
"2024-01-24 14:20:17","REALIZED_PNL","54.10510000","USDT","BTCUSDT","900314525747630"
"2024-01-24 14:20:17","COMMISSION","-2.92464585","USDT","BTCUSDT","900314525747642"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747638"
"2024-01-24 14:20:17","COMMISSION","-1.11415080","USDT","BTCUSDT","900314525747629"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747638"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747631"
"2024-01-24 14:20:17","REALIZED_PNL","11.69840000","USDT","BTCUSDT","900314525747629"
"2024-01-24 14:20:17","REALIZED_PNL","4.59580000","USDT","BTCUSDT","900314525747637"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747636"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747639"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747639"
"2024-01-24 14:20:17","COMMISSION","-5.15294745","USDT","BTCUSDT","900314525747630"
"2024-01-24 14:20:17","REALIZED_PNL","2.08900000","USDT","BTCUSDT","900314525747631"
"2024-01-24 14:20:17","REALIZED_PNL","30.70830000","USDT","BTCUSDT","900314525747642"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747635"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747634"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747633"
"2024-01-24 14:20:17","COMMISSION","-0.19895550","USDT","BTCUSDT","900314525747641"
"2024-01-25 08:42:16","COMMISSION","-5.35869000","USDT","BTCUSDT","900304527912346"
"2024-01-25 12:32:19","COMMISSION","-2.55296640","USDT","BTCUSDT","900314528360299"
"2024-01-25 12:32:19","COMMISSION","-1.99450500","USDT","BTCUSDT","900314528360298"
"2024-01-25 12:32:19","REALIZED_PNL","15.99000000","USDT","BTCUSDT","900314528360298"
"2024-01-25 12:32:19","REALIZED_PNL","23.20000000","USDT","BTCUSDT","900314528360296"
"2024-01-25 12:32:19","COMMISSION","-2.89202500","USDT","BTCUSDT","900314528360296"
"2024-01-25 12:32:19","REALIZED_PNL","4.00000000","USDT","BTCUSDT","900314528360297"
"2024-01-25 12:32:19","REALIZED_PNL","20.46720000","USDT","BTCUSDT","900314528360299"
"2024-01-25 12:32:19","COMMISSION","-0.49862500","USDT","BTCUSDT","900314528360297"
"2024-01-25 12:32:19","REALIZED_PNL","43.38710000","USDT","BTCUSDT","900314528360295"
"2024-01-25 12:32:19","COMMISSION","-5.40508145","USDT","BTCUSDT","900314528360295"
"2024-01-26 09:19:20","COMMISSION","-5.70556000","USDT","BTCUSDT","900304530626756"
"2024-01-26 10:07:54","COMMISSION","-11.54177375","USDT","BTCUSDT","900314530819613"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819609"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819603"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819603"
"2024-01-26 10:07:54","REALIZED_PNL","0.13880000","USDT","BTCUSDT","900314530819604"
"2024-01-26 10:07:54","COMMISSION","-0.72261540","USDT","BTCUSDT","900314530819601"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819605"
"2024-01-26 10:07:54","COMMISSION","-0.96348720","USDT","BTCUSDT","900314530819600"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819608"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819607"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819612"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819606"
"2024-01-26 10:07:54","REALIZED_PNL","1.24920000","USDT","BTCUSDT","900314530819601"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819612"
"2024-01-26 10:07:54","COMMISSION","-0.08029060","USDT","BTCUSDT","900314530819604"
"2024-01-26 10:07:54","COMMISSION","-0.06021795","USDT","BTCUSDT","900314530819611"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819602"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819608"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819605"
"2024-01-26 10:07:54","REALIZED_PNL","18.35630000","USDT","BTCUSDT","900314530819613"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819607"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819602"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819610"
"2024-01-26 10:07:54","COMMISSION","-0.20072650","USDT","BTCUSDT","900314530819606"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819609"
"2024-01-26 10:07:54","REALIZED_PNL","0.34700000","USDT","BTCUSDT","900314530819610"
"2024-01-26 10:07:54","REALIZED_PNL","0.10410000","USDT","BTCUSDT","900314530819611"
"2024-01-26 10:07:54","REALIZED_PNL","1.66560000","USDT","BTCUSDT","900314530819600"
"2024-01-26 10:10:00","COMMISSION","-13.38869100","USDT","BTCUSDT","900314530823831"
"2024-01-26 11:30:38","REALIZED_PNL","17.33890322","USDT","BTCUSDT","900304531351927"
"2024-01-26 11:30:38","REALIZED_PNL","65.88023225","USDT","BTCUSDT","900304531351928"
"2024-01-26 11:30:38","COMMISSION","-3.38357250","USDT","BTCUSDT","900304531351926"
"2024-01-26 11:30:38","REALIZED_PNL","143.06245161","USDT","BTCUSDT","900304531351926"
"2024-01-26 11:30:38","COMMISSION","-1.55848640","USDT","BTCUSDT","900304531351928"
"2024-01-26 11:30:38","COMMISSION","-9.26889280","USDT","BTCUSDT","900304531351929"
"2024-01-26 11:30:38","REALIZED_PNL","391.81401290","USDT","BTCUSDT","900304531351929"
"2024-01-26 11:30:38","COMMISSION","-0.41012900","USDT","BTCUSDT","900304531351927"
"2024-01-26 12:21:29","COMMISSION","-0.03998400","USDT","ALTUSDT","963003953738"
"2024-01-26 12:50:39","REALIZED_PNL","3.39276000","USDT","ALTUSDT","963014030698"
"2024-01-26 12:50:39","COMMISSION","-0.09826362","USDT","ALTUSDT","963014030698"
"2024-01-27 01:35:05","COMMISSION","-1.25699999","USDT","BTCUSDT","900314534190803"
"2024-01-27 01:35:05","COMMISSION","-6.83808000","USDT","BTCUSDT","900314534190802"
"2024-01-27 08:00:00","FUNDING_FEE","-4.02812340","USDT","BTCUSDT","8035346955159389600"
"2024-01-27 16:00:00","FUNDING_FEE","-3.35123193","USDT","BTCUSDT","8036554921338391360"
"2024-01-27 21:31:54","COMMISSION","-8.13372000","USDT","BTCUSDT","900304535488209"
"2024-01-27 21:31:54","REALIZED_PNL","193.20000000","USDT","BTCUSDT","900304535488209"
"2024-01-28 01:10:21","COMMISSION","-1.97739810","USDT","BTCUSDT","900314535756551"
"2024-01-28 01:10:22","COMMISSION","-0.02524338","USDT","BTCUSDT","900314535756553"
"2024-01-28 01:10:51","COMMISSION","-0.34486822","USDT","BTCUSDT","900314535757045"
"2024-01-28 01:10:52","COMMISSION","-0.42898242","USDT","BTCUSDT","900314535757048"
"2024-01-28 01:10:52","COMMISSION","-0.02523426","USDT","BTCUSDT","900314535757046"
"2024-01-28 01:10:52","COMMISSION","-0.02523426","USDT","BTCUSDT","900314535757047"
"2024-01-28 01:10:54","COMMISSION","-0.38692532","USDT","BTCUSDT","900314535757057"
"2024-01-28 01:10:57","COMMISSION","-1.34582720","USDT","BTCUSDT","900314535757076"
"2024-01-28 01:10:57","COMMISSION","-0.05887994","USDT","BTCUSDT","900314535757075"
"2024-01-28 01:10:58","COMMISSION","-0.02523426","USDT","BTCUSDT","900314535757079"
"2024-01-28 01:10:58","COMMISSION","-0.00841141","USDT","BTCUSDT","900314535757077"
"2024-01-28 01:11:05","COMMISSION","-9.90447060","USDT","BTCUSDT","900314535757201"
"2024-01-28 01:11:05","COMMISSION","-0.39954340","USDT","BTCUSDT","900314535757200"
"2024-01-28 04:02:27","REALIZED_PNL","0.16048456","USDT","BTCUSDT","900304535953859"
"2024-01-28 04:02:27","COMMISSION","-9.92195850","USDT","BTCUSDT","900304535953857"
"2024-01-28 04:02:27","COMMISSION","-12.07523460","USDT","BTCUSDT","900304535953858"
"2024-01-28 04:02:27","COMMISSION","-0.02111055","USDT","BTCUSDT","900304535953859"
"2024-01-28 04:02:27","REALIZED_PNL","75.42774496","USDT","BTCUSDT","900304535953857"
"2024-01-28 04:02:27","REALIZED_PNL","91.79717047","USDT","BTCUSDT","900304535953858"
"2024-01-28 11:44:16","COMMISSION","-2.32316380","USDT","BTCUSDT","900314537006900"
"2024-01-28 16:00:00","FUNDING_FEE","-1.15749930","USDT","BTCUSDT","8040178806118074890"
"2024-01-29 00:00:00","FUNDING_FEE","-1.15138362","USDT","BTCUSDT","8041386763237378990"
"2024-01-29 08:00:00","FUNDING_FEE","-1.05306332","USDT","BTCUSDT","8042594728996952920"
"2024-01-29 16:00:00","FUNDING_FEE","-1.16796653","USDT","BTCUSDT","8043802660908482740"
"2024-01-30 00:00:00","FUNDING_FEE","-1.18608298","USDT","BTCUSDT","8045010620418540030"
"2024-01-30 08:00:00","FUNDING_FEE","-1.12736184","USDT","BTCUSDT","8046218585297307650"
"2024-01-30 16:00:00","FUNDING_FEE","-0.61166925","USDT","BTCUSDT","8047426553237916200"
"2024-01-31 00:00:00","FUNDING_FEE","-0.25334457","USDT","BTCUSDT","8048634499368141250"
"2024-01-31 08:00:00","FUNDING_FEE","-1.17929929","USDT","BTCUSDT","8049842460597868000"
"2024-01-31 16:00:00","FUNDING_FEE","-1.18774068","USDT","BTCUSDT","8051050418891574260"
"2024-02-01 00:00:00","FUNDING_FEE","-1.16622856","USDT","BTCUSDT","8052258382092620340"
"2024-02-01 08:00:00","FUNDING_FEE","-1.15579228","USDT","BTCUSDT","8053466340176615840"
"2024-02-01 09:13:32","REALIZED_PNL","-0.96480000","USDT","BTCUSDT","900304549815488"
"2024-02-01 09:13:32","REALIZED_PNL","-43.41600000","USDT","BTCUSDT","900304549815489"
"2024-02-01 09:13:32","REALIZED_PNL","-1.20600000","USDT","BTCUSDT","900304549815486"
"2024-02-01 09:13:32","COMMISSION","-1.79147275","USDT","BTCUSDT","900304549815487"
"2024-02-01 09:13:32","COMMISSION","-0.08430460","USDT","BTCUSDT","900304549815488"
"2024-02-01 09:13:32","COMMISSION","-0.10538075","USDT","BTCUSDT","900304549815486"
"2024-02-01 09:13:32","COMMISSION","-3.79370700","USDT","BTCUSDT","900304549815489"
"2024-02-01 09:13:32","REALIZED_PNL","-20.50200000","USDT","BTCUSDT","900304549815487"
